img_name;folder;image;pw_1;pw_2;pw_3;pw_4;pw_5;pw_6;pw_7;pw_8;pw_9;pw_10;pw_11;pw_12;pw_13;pw_14;pw_15;pw_16;pw_17;pw_18;pw_19;pw_20;pw_21;pw_22;pw_23;pw_24;pw_25;pw_26;pw_27;pw_28;pw_29;pw_30;pw_31;pw_32;pw_33;pw_34;pw_35;pw_36;pw_37;pw_38;pw_39;pw_40;pw_41;pw_42;pw_43;pw_44;pw_45;pw_46;pw_47;pw_48;pw_49;pw_50;pw_51;pw_52;pw_53;pw_54;pw_55;pw_56;pw_57;pw_58;pw_59;pw_60
Pieza_03_foto39;3;39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.84375;11.40625;12.5;12.8125;19.53125;20.46875;21.25;21.953125;22.734375;23.59375;23.59375;23.59375;23.59375;30.0;37.03125;45.78125;45.78125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.328125;39.453125;74.375;82.34375;83.359375;93.28125;97.03125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;99.0625;98.125;98.125
Pieza_03_foto392;3;392;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.885416666666667;44.427083333333336;65.625;85.36458333333333;100.0;100.0;100.0;93.75;93.75;93.75;93.75;87.08333333333333;85.15625;85.15625;85.15625;74.0625;70.9375;70.9375;70.9375;70.9375;70.9375;70.9375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.416666666666666;62.708333333333336;66.09375;69.58333333333333;72.60416666666667;74.47916666666667;76.04166666666667;77.91666666666667;80.26041666666667;81.97916666666667;83.33333333333333;85.88541666666667;88.28125;89.53125;90.57291666666667;91.19791666666667;91.71875;91.71875;91.71875
Pieza_03_foto393;3;393;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.59375;28.75;40.78125;75.078125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;90.9375;90.9375;90.9375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.53125;20.078125;79.140625;95.390625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;92.1875;84.375;84.375;84.375
Pieza_03_foto411;3;411;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.822916666666668;64.89583333333333;89.84375;89.84375;89.84375;89.84375;89.84375;89.84375;89.84375;89.84375;89.84375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.84375;42.083333333333336;61.458333333333336;78.28125;100.0;100.0;100.0;93.33333333333333;78.125;76.5625;76.5625;76.5625;76.5625;76.5625;78.80208333333333;88.90625;88.90625;88.90625;88.90625;88.90625;88.90625
Pieza_03_foto412;3;412;0.0;0.0;0.0;0.0;0.0;0.0;21.015625;85.0;86.71875;86.71875;86.71875;85.9375;68.125;68.125;68.125;68.125;68.125;62.5;56.875;56.875;56.875;56.875;68.2421875;100.0;100.0;100.0;100.0;97.6171875;73.28125;73.28125;0.0;0.0;0.0;0.0;0.0;0.0;2.3046875;30.9375;80.546875;88.125;88.125;88.125;88.125;88.125;88.125;88.125;94.140625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;89.21875;89.21875
Pieza_03_foto429;3;429;17.8125;17.8125;17.8125;17.8125;12.96875;8.125;8.125;8.125;8.125;21.5625;31.71875;37.5;37.5;47.03125;62.578125;63.75;64.765625;71.25;77.03125;77.03125;81.484375;85.9375;81.875;77.8125;77.8125;77.8125;77.8125;77.8125;77.8125;77.8125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.5625;48.671875;63.359375;65.46875;71.40625;77.34375;77.34375;84.609375;91.875;87.109375;81.5625;81.5625;81.5625;81.5625;81.5625;81.5625;81.5625
Pieza_03_foto430;3;430;43.59375;43.59375;43.59375;33.28125;29.84375;29.84375;44.8828125;76.8359375;100.0;100.0;100.0;93.828125;56.875;56.875;56.875;56.4453125;54.21875;54.21875;54.21875;54.21875;54.21875;56.25;56.25;66.171875;83.59375;87.8125;87.8125;87.8125;74.5703125;54.8828125;42.1875;42.1875;42.1875;42.1875;42.1875;42.1875;42.1875;75.6640625;100.0;100.0;100.0;97.421875;41.5625;32.65625;32.65625;32.65625;31.5234375;28.125;28.125;28.125;28.125;28.125;58.28125;58.28125;58.28125;58.28125;45.1171875;38.4375;34.7265625;27.03125
Pieza_03_foto444;3;444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9895833333333334;1.5625;21.770833333333332;38.125;38.125;38.125;38.125;38.125;50.416666666666664;78.02083333333333;82.03125;82.03125;82.03125;82.03125;82.03125;82.03125;82.03125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.635416666666666;16.822916666666668;19.895833333333332;35.364583333333336;43.958333333333336;46.09375;46.71875;46.71875;46.71875;46.71875;59.6875;60.625;60.625;60.625;60.625;77.76041666666667;89.27083333333333;89.375;89.375;89.375;89.375;89.375;82.96875
Pieza_03_foto445;3;445;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.427083333333332;51.458333333333336;86.14583333333333;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;98.07291666666667;94.21875;94.21875;94.21875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0625;56.614583333333336;66.30208333333333;68.125;69.63541666666667;83.125;83.125;83.125;83.125;83.125;83.125;94.375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_03_foto463;3;463;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.822916666666667;26.5625;73.95833333333333;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;63.854166666666664;96.35416666666667;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_03_foto464;3;464;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.859375;19.21875;47.421875;68.671875;83.515625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.0625;86.328125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;88.59375;88.59375;88.59375;88.59375;88.59375;88.59375;88.59375
Pieza_03_foto483;3;483;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.984375;32.1484375;51.171875;59.21875;59.21875;59.21875;59.21875;64.765625;71.4453125;71.5625;71.5625;71.5625;65.15625;58.75;58.75;57.734375;56.71875;56.71875;56.71875;56.953125;57.65625;57.65625;57.65625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.8203125;45.3515625;90.8984375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;95.9765625;83.90625;83.90625;83.90625;82.5;82.03125;82.03125
Pieza_03_foto484;3;484;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.427083333333334;10.260416666666666;27.291666666666668;41.041666666666664;51.25;78.4375;78.4375;78.4375;78.4375;78.4375;78.4375;78.4375;78.4375;78.4375;78.4375;81.14583333333333;81.25;81.25;81.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.875;66.35416666666667;92.60416666666667;94.0625;94.0625;94.0625;94.0625;98.02083333333333;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_03_foto501;3;501;0.0;0.0;0.0;0.0;0.0;20.9375;44.53125;46.875;48.125;49.557291666666664;50.625;52.708333333333336;55.182291666666664;75.625;83.59375;83.59375;80.078125;79.375;78.125;88.59375;88.59375;94.296875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;47.34375;92.1875;94.0625;94.21875;94.21875;89.27083333333333;88.28125;88.28125;88.28125;98.90625;100.0;100.0;92.265625;90.625;77.94270833333333;60.9375;60.9375;60.9375;82.94270833333333;87.34375;76.53645833333333;75.46875;75.46875;75.46875;75.46875
Pieza_03_foto502;3;502;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.739583333333333;27.135416666666668;40.677083333333336;49.166666666666664;95.36458333333333;100.0;100.0;100.0;100.0;100.0;93.85416666666667;81.5625;81.5625;81.5625;81.35416666666667;80.9375;80.9375;80.9375;80.9375;80.9375;80.9375;80.9375;80.9375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.03125;35.3125;46.40625;53.4375;55.78125;58.90625;63.177083333333336;73.17708333333333;80.57291666666667;77.91666666666667;79.53125;83.38541666666667;86.40625;86.40625;86.77083333333333;91.82291666666667;100.0;100.0;100.0;100.0;100.0
Pieza_03_foto518;3;518;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.791666666666667;19.0625;32.96875;58.125;70.78125;70.78125;70.78125;70.9375;76.25;76.25;76.25;76.25;83.48958333333333;86.25;86.25;86.25;86.25;86.25;79.47916666666667;76.09375;76.09375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.09375;56.458333333333336;77.5;81.82291666666667;86.40625;89.16666666666667;91.09375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;95.98958333333333;87.96875;87.96875;87.96875;87.96875
Pieza_03_foto519;3;519;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.125;57.8125;69.453125;70.234375;71.25;72.890625;74.0625;76.5625;76.5625;76.5625;76.5625;76.5625;76.5625;76.5625;76.5625;76.5625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.640625;74.0625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_03_foto533;3;533;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.1875;20.0;75.9375;89.21875;97.03125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;92.265625;84.53125;84.53125;84.53125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.390625;12.734375;30.390625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_03_foto592;3;592;71.5625;71.5625;71.5625;71.5625;71.5625;71.5625;71.5625;71.5625;71.5625;71.5625;71.5625;71.5625;82.65625;96.875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;99.140625;97.265625;58.828125;23.4375;23.4375;33.75;33.75;33.75;33.75;33.75;33.75;33.75;33.75;37.421875;42.578125;44.0625;45.078125;48.359375;52.734375;55.3125;57.890625;63.046875;71.796875;79.21875;85.9375;85.9375;85.9375;85.9375;85.9375;85.9375;69.0625;41.015625;40.078125;39.21875;28.4375
Pieza_03_foto593;3;593;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;85.20833333333333;77.44791666666667;70.3125;70.26041666666667;52.395833333333336;50.0;50.0;50.0;50.0;50.0;50.0;50.0;50.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;91.875;65.3125;53.90625;53.90625;52.5;49.6875;49.6875;49.6875;45.833333333333336;38.125;38.125;38.125;38.125;38.125;38.125;38.125
Pieza_03_foto594;3;594;21.5625;21.5625;21.5625;21.5625;21.5625;21.5625;21.5625;21.5625;21.5625;21.5625;21.5625;17.265625;11.71875;11.71875;11.71875;21.5625;40.546875;52.96875;52.96875;53.671875;54.921875;74.53125;75.625;76.484375;77.5;77.96875;77.96875;77.96875;77.96875;77.96875;18.90625;18.90625;18.90625;18.90625;18.90625;18.90625;18.90625;18.90625;18.90625;18.90625;18.90625;18.90625;18.90625;18.90625;43.75;64.140625;71.5625;71.5625;71.5625;71.5625;71.5625;74.453125;76.71875;76.71875;76.71875;76.71875;76.71875;76.71875;76.71875;76.71875
Pieza_03_foto595;3;595;50.15625;50.15625;50.15625;47.96875;43.59375;43.59375;43.59375;43.59375;43.59375;43.59375;63.4375;88.4375;89.47916666666667;90.0;90.0;90.0;90.0;90.0;80.41666666666667;75.3125;73.59375;73.59375;73.59375;72.91666666666667;71.5625;71.5625;71.5625;71.5625;71.5625;71.5625;57.34375;57.34375;57.34375;53.28125;35.989583333333336;23.90625;23.90625;23.90625;23.90625;23.90625;64.94791666666667;100.0;100.0;100.0;100.0;100.0;90.98958333333333;66.71875;57.291666666666664;54.0625;54.0625;48.072916666666664;43.90625;43.90625;30.677083333333332;27.1875;27.1875;27.1875;27.1875;27.1875
Pieza_03_foto596;3;596;0.0;0.0;0.0;0.0;0.0;5.78125;12.265625;12.5;18.4375;42.5;46.40625;46.40625;46.40625;46.40625;46.40625;46.40625;46.40625;46.40625;22.1875;9.375;9.375;9.375;9.375;9.375;9.375;9.375;9.375;9.375;9.375;9.375;0.0;0.0;0.0;0.0;0.0;14.296875;34.0625;67.5;67.5;67.5;67.5;67.5;67.5;67.5;67.5;60.9375;60.9375;48.359375;42.03125;42.03125;42.03125;42.03125;42.03125;38.203125;34.375;34.375;34.375;34.375;34.375;34.375
Pieza_03_foto60;3;60;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.625;31.09375;42.8125;48.541666666666664;63.90625;87.55208333333333;88.4375;88.4375;88.4375;88.4375;88.4375;87.91666666666667;86.875;86.875;86.875;86.875;86.875;86.875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.479166666666667;38.125;49.6875;70.78125;91.77083333333333;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_03_foto61;3;61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.7734375;5.859375;23.828125;34.765625;64.6875;71.328125;84.921875;100.0;100.0;95.3125;77.734375;73.4375;73.4375;73.4375;73.4375;68.125;62.8125;75.703125;80.0;80.0;80.0;0.0;0.0;0.0;0.0;0.0;3.3203125;31.5625;66.015625;74.4921875;90.1953125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_03_foto74;3;74;6.5625;6.5625;6.5625;6.5625;6.5625;6.5625;24.6875;28.59375;48.28125;48.28125;48.28125;48.28125;48.28125;48.28125;62.5;95.46875;100.0;100.0;100.0;100.0;82.5;80.9375;80.9375;80.9375;80.9375;61.927083333333336;57.1875;57.1875;57.1875;57.1875;58.75;58.75;58.75;58.75;54.114583333333336;44.84375;44.84375;39.583333333333336;29.0625;29.0625;29.0625;33.385416666666664;50.208333333333336;65.10416666666667;72.5;72.5;72.60416666666667;77.1875;79.53125;79.53125;79.53125;79.53125;79.53125;80.0;84.47916666666667;95.98958333333333;100.0;100.0;100.0;100.0
Pieza_03_foto75;3;75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.328125;7.5390625;9.6484375;21.6796875;36.484375;49.8046875;63.046875;66.40625;68.359375;86.9921875;100.0;100.0;100.0;96.875;38.59375;29.9609375;29.6875;29.6875;29.6875;30.2734375;37.34375;23.3203125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.59375;63.59375;88.203125;100.0;100.0;100.0;89.921875;79.84375;79.84375;67.890625;63.90625;63.90625;63.90625;63.90625;64.453125;66.09375;66.09375;69.8046875;80.9375;80.9375;80.9375;80.9375;72.8515625
Pieza_03_foto86;3;86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.416666666666666;16.40625;21.666666666666668;43.020833333333336;55.46875;69.94791666666667;87.96875;92.8125;92.8125;91.61458333333333;89.21875;89.21875;89.21875;89.21875;89.21875;89.21875;89.21875;84.84375;76.09375;69.32291666666667;55.3125;50.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.322916666666667;37.135416666666664;43.4375;43.4375;43.4375;43.4375;42.604166666666664;60.0;60.833333333333336;54.375;55.15625;55.15625;55.15625;56.5625;74.84375;83.07291666666667;86.875;86.875;86.875;86.875;87.8125;88.28125;88.28125
Pieza_03_foto87;3;87;0.0;0.0;0.0;0.0;0.0;0.0;4.375;27.5;27.5;50.9765625;60.546875;74.4921875;89.296875;97.0703125;75.078125;59.9609375;45.078125;37.3828125;37.34375;37.34375;37.34375;37.34375;55.859375;53.90625;53.90625;53.90625;30.9375;7.7734375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.5625;64.609375;69.453125;71.09375;71.40625;60.78125;17.421875;11.796875;2.65625;2.65625;2.65625;9.6875;10.859375;12.8125;12.8125;12.8125;12.8125;2.8515625;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_03_foto94;3;94;0.0;0.0;0.0;0.0;0.0;4.71875;41.59375;61.09375;61.09375;60.78125;45.9375;35.9375;37.84375;39.9375;47.8125;60.4375;65.15625;56.59375;43.75;22.1875;22.1875;25.84375;65.59375;81.125;91.25;90.15625;85.625;85.625;85.625;80.46875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.03125;29.34375;53.03125;74.3125;80.59375;82.34375;82.34375;80.59375;73.59375;73.59375;73.59375;73.84375;73.90625;74.5625;75.0;75.0;75.0;75.0;79.0625;88.0;88.28125;88.28125;88.28125
Pieza_03_foto99;3;99;0.0;0.0;0.0;0.0;0.0;0.0625;1.65625;18.15625;35.75;44.0;63.28125;71.5625;57.46875;52.03125;52.03125;49.90625;49.75;50.28125;50.3125;50.3125;73.125;74.65625;85.3125;85.3125;97.0625;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;18.4375;51.71875;58.25;61.875;55.375;52.96875;82.1875;82.1875;83.375;85.15625;85.15625;70.78125;52.03125;34.96875;31.71875;31.71875;31.875;35.84375;58.875;59.0625;59.0625;59.0625;59.0625;59.0625;65.15625;78.4375
Pieza_04_foto105;4;105;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.09375;21.09375;21.09375;21.09375;20.859375;20.625;20.625;20.625;20.625;20.625;24.0625;27.5;27.5;27.5;27.5;50.078125;52.1875;52.1875;52.1875;52.1875;52.1875;52.1875;52.1875;52.1875;30.546875;24.0625;20.15625;18.4375;8.59375;0.0
Pieza_04_foto106;4;106;0.0;0.0;0.0;7.942708333333333;14.713541666666666;34.973958333333336;38.697916666666664;41.432291666666664;38.489583333333336;32.65625;49.661458333333336;63.880208333333336;77.76041666666667;63.90625;63.776041666666664;51.354166666666664;53.4375;63.359375;70.46875;63.984375;44.895833333333336;48.151041666666664;56.25;39.088541666666664;35.78125;35.78125;35.703125;35.3125;35.3125;35.3125;28.28125;28.28125;28.28125;27.8125;7.317708333333333;2.4739583333333335;9.427083333333334;46.119791666666664;58.28125;58.567708333333336;45.0;60.15625;60.390625;60.390625;53.59375;59.505208333333336;54.270833333333336;85.15625;85.15625;85.15625;86.875;60.390625;45.3125;31.484375;5.46875;0.0;0.0;0.0;0.0;0.0
Pieza_04_foto11;4;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.484375;25.78125;25.78125;25.78125;25.78125;25.78125;25.78125;27.3828125;32.1875;32.1875;32.1875;32.1875;35.8203125;47.96875;58.90625;58.90625;58.90625;60.9375;67.03125;67.03125;67.03125;67.03125;67.03125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9765625;6.25;6.25;6.25;6.25;6.25;29.4921875;45.9375;45.9375;45.9375;45.9375;45.9375;62.4609375;67.96875;67.96875;67.96875;66.4453125;55.546875;47.5;47.5;47.5;47.5;47.5
Pieza_04_foto116;4;116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.28125;22.5;24.140625;25.859375;29.921875;31.25;31.25;31.25;31.25;31.25;31.25;31.25;31.25;26.5625;22.1875;14.296875;12.578125
Pieza_04_foto12;4;12;0.0;0.0;0.0;0.0;0.0;0.0;0.703125;2.8125;2.8125;2.8125;2.8125;0.234375;0.0;7.3828125;22.6953125;29.375;41.015625;56.484375;57.1875;57.1875;57.1875;57.1875;48.359375;28.75;15.15625;2.1484375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.578125;17.8125;31.1328125;42.5;59.453125;56.9140625;46.640625;40.390625;39.375;39.375;39.375;38.828125;28.125;31.875;31.875;31.875;41.015625;55.8984375;60.15625;56.0546875;47.0703125;19.4140625;0.0;0.0
Pieza_04_foto130;4;130;33.4375;33.41517857142857;32.1875;18.638392857142858;28.861607142857142;40.13392857142857;42.901785714285715;43.125;48.90625;42.32142857142857;32.254464285714285;0.0;1.6741071428571428;23.102678571428573;61.964285714285715;62.8125;55.401785714285715;18.325892857142858;15.3125;15.3125;15.3125;15.3125;15.3125;59.97767857142857;100.0;92.83482142857143;37.232142857142854;5.602678571428571;0.0;0.0;0.0;0.0;0.0;7.767857142857143;52.433035714285715;69.21875;69.21875;85.73660714285714;85.9375;87.94642857142857;100.0;84.62053571428571;83.59375;83.59375;83.59375;73.23660714285714;56.049107142857146;24.53125;23.191964285714285;19.84375;19.84375;20.290178571428573;64.97767857142857;99.19642857142857;77.09821428571429;17.321428571428573;0.0;0.0;0.0;0.0
Pieza_04_foto131;4;131;0.0;0.0;0.0;5.703125;14.609375;32.734375;33.125;37.34375;43.125;51.09375;51.09375;51.09375;51.09375;51.09375;51.09375;51.09375;51.09375;49.0625;33.90625;33.90625;33.90625;27.1875;8.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_04_foto143;4;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.609375;19.21875;19.21875;19.21875;19.21875;19.21875;19.21875;19.21875;19.21875;19.21875;21.25;21.25;21.25;21.25;21.25;21.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_04_foto154;4;154;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;45.703125;51.40625;51.40625;51.40625;59.0625;70.0;70.0;70.0;70.0;70.0;70.0;70.0;70.0;70.0;70.0;48.125;59.453125;56.328125;56.09375;60.3125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;95.703125;81.09375;80.234375;78.59375;75.234375;70.859375;64.84375;61.71875;58.75;55.78125;50.46875;40.546875;29.6875;27.96875;0.0;0.0;0.0;0.0;0.0
Pieza_04_foto155;4;155;9.53125;9.53125;21.28472222222222;33.31597222222222;41.579861111111114;41.40625;42.37847222222222;33.52430555555556;35.22569444444444;37.65625;40.486111111111114;44.75694444444444;53.489583333333336;65.46875;54.21875;54.21875;44.670138888888886;37.03125;37.03125;33.83680555555556;35.138888888888886;49.25347222222222;48.489583333333336;38.00347222222222;36.12847222222222;59.18402777777778;97.1875;100.0;100.0;100.0;21.71875;21.71875;14.010416666666666;3.2465277777777777;0.0;4.913194444444445;16.25;34.84375;70.98958333333333;86.09375;80.50347222222223;92.01388888888889;100.0;95.83333333333333;86.71875;86.71875;82.56944444444444;59.77430555555556;50.3125;29.149305555555557;11.85763888888889;26.927083333333332;56.25;59.548611111111114;62.447916666666664;74.56597222222223;75.78125;100.0;100.0;94.13194444444444
Pieza_04_foto168;4;168;19.375;19.375;19.375;19.375;19.375;28.671875;37.3828125;52.1875;50.546875;38.6328125;23.1640625;11.796875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;48.1640625;69.21875;69.21875;69.21875;62.734375;16.09375;16.09375;16.09375;16.09375;16.09375;0.0;0.0;0.0;0.0;9.0234375;13.28125;14.84375;26.171875;45.234375;43.90625;42.34375;39.7265625;15.6640625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_04_foto179;4;179;35.625;35.625;35.625;35.625;35.46875;34.6875;33.90625;32.96875;31.953125;31.015625;26.484375;30.859375;34.453125;34.921875;31.015625;27.421875;27.109375;26.953125;26.640625;26.328125;26.171875;25.859375;21.015625;16.5625;16.5625;16.71875;16.796875;16.328125;15.859375;16.171875;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.578125;22.890625;23.203125;45.0;52.578125;52.890625;41.484375;41.40625;41.25;41.328125;41.40625;39.453125;24.140625;14.453125;14.296875;13.984375;27.109375;32.890625;32.734375;32.34375;32.1875;32.1875
Pieza_04_foto182;4;182;12.65625;12.65625;12.65625;13.567708333333334;18.072916666666668;24.609375;39.661458333333336;44.0625;50.026041666666664;76.875;79.08854166666667;98.59375;97.1875;97.1875;94.6875;78.88020833333333;80.9375;81.40625;88.56770833333333;100.0;81.14583333333333;71.71875;71.71875;70.88541666666667;69.53125;69.53125;73.46354166666667;84.50520833333333;88.15104166666667;100.0;0.0;0.0;0.0;0.0;0.0;16.744791666666668;35.625;40.0;40.625;41.25;54.6875;68.125;58.75;56.25;55.0;55.0;53.072916666666664;45.625;45.625;45.625;66.77083333333333;68.125;81.09375;81.92708333333333;83.59375;91.796875;100.0;100.0;100.0;100.0
Pieza_04_foto183;4;183;82.8125;82.8125;82.8125;82.8125;82.8125;82.8125;82.91666666666667;87.08333333333333;90.625;90.625;90.625;90.625;90.625;92.34375;92.34375;47.708333333333336;39.84375;39.84375;39.947916666666664;40.15625;40.15625;40.572916666666664;36.458333333333336;38.90625;34.947916666666664;32.96875;32.96875;32.96875;32.96875;32.96875;93.59375;93.59375;93.59375;93.59375;93.59375;93.59375;93.59375;84.73958333333333;80.3125;80.3125;80.3125;80.20833333333333;80.0;80.0;80.0;71.66666666666667;60.78125;61.770833333333336;70.57291666666667;80.78125;80.78125;72.60416666666667;78.125;74.79166666666667;70.57291666666667;70.15625;70.15625;70.15625;70.15625;70.15625
